state/ut,district,year,murder,rape,kidnapping_abduction,dacoity,robbery,arson,hurt,pcr_act,poa_act,other_crimes _against_sts
Mizoram,Total,2004,0,0,0,0,0,0,0,0,0,0
Nagaland,Dimapur,2004,0,0,0,0,0,0,0,0,0,0
Nagaland,Kiphire,2004,0,0,0,0,0,0,0,0,0,0
Nagaland,Kohima,2004,0,0,0,0,0,0,0,0,0,0
Nagaland,Mokokchung,2004,0,0,0,0,0,0,0,0,0,0
Nagaland,Mon,2004,0,0,0,0,0,0,0,0,0,0
Nagaland,Peren,2004,0,0,0,0,0,0,0,0,0,0
Nagaland,Phek,2004,0,0,0,0,0,0,0,0,0,0
Nagaland,Tuensang,2004,0,0,0,0,0,0,0,0,0,0
Nagaland,Wokha,2004,0,0,0,0,0,0,0,0,0,0
Nagaland,Zunheboto,2004,0,0,0,0,0,0,0,0,0,0
Nagaland,Total,2004,0,0,0,0,0,0,0,0,0,0
Odisha,Angul,2004,0,0,1,0,0,0,3,0,8,6
Odisha,Balasore,2004,0,0,0,0,0,0,0,0,0,6
Odisha,Baragarh,2004,1,2,1,0,1,0,0,0,0,0
Odisha,Berhampur,2004,0,0,0,0,0,0,0,0,0,0
Odisha,Bhadrak,2004,0,0,0,0,0,0,1,0,3,0
Odisha,Bolangir,2004,5,4,1,0,0,0,6,0,0,6
Odisha,Boudh,2004,0,0,0,0,0,0,2,0,3,1
Odisha,Cuttack,2004,0,0,0,0,0,0,0,0,1,0
Odisha,Deogarh,2004,0,1,0,0,0,1,3,0,0,2
Odisha,Dhenkanal,2004,1,2,0,0,0,1,2,0,17,6
Odisha,Gajapati,2004,0,0,0,0,0,0,0,0,0,0
Odisha,Ganjam,2004,0,2,0,0,0,0,2,0,7,3
Odisha,Jagatsinghpur,2004,0,0,0,0,0,0,0,0,0,0
Odisha,Jajpur,2004,0,0,0,0,0,0,0,0,0,0
Odisha,Jharsuguda,2004,0,0,0,0,0,0,0,0,2,2
Odisha,Kalahandi,2004,1,1,0,0,0,0,1,0,0,11
Odisha,Kandhamal,2004,1,2,3,0,0,0,7,0,25,0
Odisha,Kendrapara,2004,0,0,0,0,0,0,0,0,0,0
Odisha,Keonjhar,2004,2,1,0,0,1,1,6,0,0,0
Odisha,Khurda,2004,0,0,0,0,0,0,2,0,2,0
Odisha,Koraput,2004,0,3,0,0,0,0,0,0,28,25
Odisha,Malkangir,2004,1,1,0,0,0,0,2,0,0,4
Odisha,Mayurbhanj,2004,0,4,0,0,0,0,0,0,21,51
Odisha,Nayagarh,2004,0,0,0,0,0,0,0,0,0,0
Odisha,Nowrangpur,2004,1,3,0,1,0,0,9,0,22,0
Odisha,Nuapada,2004,0,1,1,0,0,0,3,0,15,72
Odisha,Puri,2004,0,0,0,0,0,0,0,0,0,0
Odisha,Rayagada,2004,10,4,1,0,0,0,12,0,0,2
Odisha,Rourkela,2004,0,0,0,0,0,0,1,0,0,0
Odisha,Sambalpur,2004,1,0,1,0,0,0,10,0,1,3
Odisha,Sonepur,2004,0,0,0,0,0,0,2,0,3,1
Odisha,Srp(Cuttack),2004,0,0,0,0,0,0,1,0,1,0
Odisha,Srp(Rourkela),2004,0,0,0,0,0,0,0,0,0,0
Odisha,Sundargarh,2004,0,2,2,0,0,0,4,0,0,6
Odisha,Total,2004,24,33,11,1,2,3,79,0,159,207
Punjab,Amritsar,2004,0,0,0,0,0,0,0,0,0,0
Punjab,Barnala,2004,0,0,0,0,0,0,0,0,0,0
Punjab,Batala,2004,0,0,0,0,0,0,0,0,0,0
Punjab,Bhatinda,2004,0,0,0,0,0,0,0,0,0,0
Punjab,Faridkot,2004,0,0,0,0,0,0,0,0,0,0
Punjab,Fatehgarh Sahib,2004,0,0,0,0,0,0,0,0,0,0
Punjab,Ferozpur,2004,0,0,0,0,0,0,0,0,0,0
Punjab,G.R.P,2004,0,0,0,0,0,0,0,0,0,0
Punjab,Gurdaspur,2004,0,0,0,0,0,0,0,0,0,0
Punjab,Hoshiarpur,2004,0,0,0,0,0,0,0,0,0,0
Punjab,Jagraon,2004,0,0,0,0,0,0,0,0,0,0
Punjab,Jalandhar,2004,0,0,0,0,0,0,0,0,0,0
Punjab,Kapurthala,2004,0,0,0,0,0,0,0,0,0,0
Punjab,Khanna,2004,0,0,0,0,0,0,0,0,0,0
Punjab,Ludhiana,2004,0,0,0,0,0,0,0,0,0,0
Punjab,Majitha,2004,0,0,0,0,0,0,0,0,0,0
Punjab,Mansa,2004,0,0,0,0,0,0,0,0,0,0
Punjab,Moga,2004,0,0,0,0,0,0,0,0,0,0
Punjab,Muktsar,2004,0,0,0,0,0,0,0,0,0,0
Punjab,Nawan Shahr,2004,0,0,0,0,0,0,0,0,0,0
Punjab,Patiala,2004,0,0,0,0,0,0,0,0,0,0
Punjab,Ropar,2004,0,0,0,0,0,0,0,0,0,0
Punjab,Sangrur,2004,0,0,0,0,0,0,0,0,0,0
Punjab,Tarn Taran,2004,0,0,0,0,0,0,0,0,0,0
Punjab,Total,2004,0,0,0,0,0,0,0,0,0,0
Rajasthan,Ajmer,2004,0,0,0,0,0,0,0,0,1,10
Rajasthan,Alwar,2004,3,0,0,0,0,2,1,0,0,29
Rajasthan,Banswara,2004,1,1,0,0,0,0,15,0,0,13
Rajasthan,Baran,2004,3,3,0,0,0,0,7,0,9,23
Rajasthan,Barmer,2004,1,1,0,0,0,0,0,0,9,23
Rajasthan,Bharatpur,2004,1,1,0,0,0,0,1,0,0,29
Rajasthan,Bhilwara,2004,1,2,0,0,0,0,0,0,31,0
Rajasthan,Bikaner,2004,0,0,0,0,0,0,0,0,0,3
Rajasthan,Bundi,2004,1,2,0,0,1,0,16,0,4,25
Rajasthan,Chittorgarh,2004,0,5,1,0,0,1,0,0,3,81
Rajasthan,Churu,2004,0,0,0,0,0,0,7,0,0,0
Rajasthan,Dausa,2004,0,0,0,0,0,0,0,0,0,50
Rajasthan,Dholpur,2004,0,0,0,0,0,0,0,0,12,2
Rajasthan,Dungarpur,2004,0,1,0,0,0,0,0,0,2,13
Rajasthan,G.R.P.,2004,0,0,0,0,0,0,0,0,0,0
Rajasthan,Ganganagar,2004,0,0,0,0,0,0,0,0,0,5
Rajasthan,Hanumangarh,2004,0,0,0,0,0,0,0,0,0,1
Rajasthan,Jaipur,2004,1,1,0,0,0,3,3,0,45,28
Rajasthan,Jaisalmer,2004,0,0,0,0,0,0,0,0,8,5
Rajasthan,Jalore,2004,2,0,0,0,0,0,1,0,0,41
Rajasthan,Jhalawar,2004,0,2,3,0,1,0,5,0,1,29
Rajasthan,Jhunjhunu,2004,0,0,0,0,0,0,22,0,0,7
Rajasthan,Jodhpur,2004,0,0,0,0,0,0,33,0,5,9
Rajasthan,Karauli,2004,0,0,0,0,0,0,0,0,0,45
Rajasthan,Kota,2004,0,3,0,0,0,0,6,0,2,28
Rajasthan,Nagaur,2004,0,0,0,0,0,0,1,0,0,3
Rajasthan,Pali,2004,0,0,0,0,0,0,1,0,1,33
Rajasthan,Rajsamand,2004,0,0,0,0,0,0,3,0,0,9
Rajasthan,Sawai Madhopur,2004,0,0,0,0,0,0,0,0,0,30
Rajasthan,Sikar,2004,0,0,0,0,0,0,0,0,3,27
Rajasthan,Sirohi,2004,0,1,0,0,1,2,19,0,1,6
Rajasthan,Tonk,2004,0,1,0,0,1,0,33,0,8,20
Rajasthan,Udaipur,2004,1,1,0,0,0,0,2,0,2,25
Rajasthan,Total,2004,15,25,4,0,4,8,176,0,147,652
Sikkim,East,2004,1,0,0,0,0,1,9,0,0,2
Sikkim,North,2004,0,0,0,0,0,0,1,0,0,1
Sikkim,South,2004,0,0,0,0,0,0,4,0,0,3
Sikkim,West,2004,0,0,0,0,0,0,5,0,0,5
Sikkim,Total,2004,1,0,0,0,0,1,19,0,0,11
Tamil Nadu,Chengai,2004,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Chennai,2004,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Chennai Rly.,2004,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Coimbatore Rural,2004,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Coimbatore Urban,2004,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Cuddalore,2004,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Dharmapuri,2004,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Dindigul,2004,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Erode,2004,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Kanchipuram,2004,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Kanyakumari,2004,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Karur,2004,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Krishnagiri,2004,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Madurai Rural,2004,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Madurai Urban,2004,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Nagapattinam,2004,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Namakkal,2004,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Nilgiris,2004,0,1,0,0,0,0,0,1,2,1
Tamil Nadu,Perambalur,2004,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Pudukottai,2004,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Ramnathapuram,2004,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Salem Rural,2004,0,0,0,0,0,0,0,0,1,0
Tamil Nadu,Salem Urban,2004,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Sivagangai,2004,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Thanjavur,2004,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Theni,2004,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Thirunelveli Rural,2004,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Thirunelveli Urban,2004,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Thiruvallur,2004,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Thiruvannamalai,2004,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Thiruvarur,2004,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Thoothugudi,2004,0,0,0,0,0,0,0,0,1,1
Tamil Nadu,Trichy Rly.,2004,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Trichy Rural,2004,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Trichy Urban,2004,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Vellore,2004,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Villupuram,2004,0,1,0,0,0,0,4,0,3,11
Tamil Nadu,Virudhunagar,2004,0,0,0,0,0,0,0,0,0,0
Tamil Nadu,Total,2004,0,2,0,0,0,0,4,1,7,13
Tripura,Dhalai,2004,0,0,0,0,0,0,0,0,0,0
Tripura,North,2004,0,0,0,0,0,0,0,0,0,0
Tripura,South,2004,0,0,0,0,0,0,0,0,0,0
Tripura,West,2004,0,0,0,0,0,0,0,0,0,0
Tripura,Total,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Agra,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Aligarh,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Allahabad,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Ambedkar Nagar,2004,0,0,0,0,0,0,0,0,0,3
Uttar Pradesh,Auraiya,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Azamgarh,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Badaun,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Baghpat,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Bahraich,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Ballia,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Balrampur,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Banda,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Barabanki,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Bareilly,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Basti,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Bijnor,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Bulandshahar,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Chandoli,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Chitrakoot Dham,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Deoria,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Etah,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Etawah,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Faizabad,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Fatehgarh,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Fatehpur,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Firozabad,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,G.R.P.,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Gautambudh Nagar,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Ghaziabad,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Ghazipur,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Gonda,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Gorakhpur,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Hamirpur,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Hardoi,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Hathras,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,J.P.Nagar,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Jalaun,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Jaunpur,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Jhansi,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Kannauj,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Kanpur Dehat,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Kanpur Nagar,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Kaushambi,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Khiri,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Kushi Nagar,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Lalitpur,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Lucknow,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Maharajganj,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Mahoba,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Mainpuri,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Mathura,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Mau,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Meerut,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Mirzapur,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Moradabad,2004,0,0,0,0,0,0,0,0,0,2
Uttar Pradesh,Muzaffarnagar,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Pilibhit,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Pratapgarh,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Raibareilly,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Rampur,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Saharanpur,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Sant Kabirnagar,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Shahjahanpur,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Shrawasti,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Sidharthnagar,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Sitapur,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Sonbhadra,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,St.Ravidasnagar,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Sultanpur,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Unnao,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Varanasi,2004,0,0,0,0,0,0,0,0,0,0
Uttar Pradesh,Total,2004,0,0,0,0,0,0,0,0,0,5
Uttarakhand,Almora,2004,0,0,0,0,0,0,0,0,0,0
Uttarakhand,Bageshwar,2004,0,0,0,0,0,0,0,0,0,0
Uttarakhand,Chamoli,2004,0,0,0,0,0,0,0,0,0,0
Uttarakhand,Champawat,2004,0,0,0,0,0,0,0,0,0,0
Uttarakhand,Dehradun,2004,0,0,0,0,0,0,0,0,0,0
Uttarakhand,Haridwar,2004,0,0,0,0,0,0,0,0,0,0
Uttarakhand,Nainital,2004,0,0,0,0,0,0,0,0,0,0
Uttarakhand,Pauri Garhwal,2004,0,0,0,0,0,0,0,0,0,0
Uttarakhand,Pithoragarh,2004,0,0,0,0,0,0,0,0,3,0
Uttarakhand,Rudra Prayag,2004,0,0,0,0,0,0,0,0,0,0
Uttarakhand,Tehri Garhwal,2004,0,0,0,0,0,0,0,0,0,0
Uttarakhand,Udhamsingh Nagar,2004,0,0,0,0,0,0,0,0,0,0
Uttarakhand,Uttarkashi,2004,0,0,0,0,0,0,0,0,0,0
Uttarakhand,Total,2004,0,0,0,0,0,0,0,0,3,0
West Bengal,24 Parganas North,2004,0,0,0,0,0,0,0,0,0,0
West Bengal,24 Parganas South,2004,0,0,0,0,0,0,0,0,0,0
West Bengal,Asansol,2004,0,0,0,0,0,0,0,0,0,0
West Bengal,Bankura,2004,0,0,0,0,0,0,0,0,0,0
West Bengal,Birbhum,2004,0,0,0,0,0,0,0,0,0,0
West Bengal,Burdwan,2004,0,0,0,0,0,0,0,0,0,1
West Bengal,Coochbehar,2004,0,0,0,0,0,0,0,0,0,0
West Bengal,Dakshin Dinajpur,2004,0,0,0,0,0,0,0,0,0,0
West Bengal,Darjeeling,2004,0,0,0,0,0,0,0,0,0,0
West Bengal,Hooghly,2004,0,0,0,0,0,0,0,0,0,0
West Bengal,Howrah,2004,0,0,0,0,0,0,0,0,0,1
West Bengal,Howrah City,2004,0,0,0,0,0,0,0,0,0,0
West Bengal,Howrah G.R.P.,2004,0,0,0,0,0,0,0,0,0,0
West Bengal,Jalpaiguri,2004,0,0,0,0,0,0,0,0,0,0
West Bengal,Kharagpur G.R.P.,2004,0,0,0,0,0,0,0,0,0,0
West Bengal,Kolkata,2004,0,0,0,0,0,0,0,0,0,0
West Bengal,Malda,2004,0,0,0,0,0,0,0,0,4,0
West Bengal,Murshidabad,2004,0,2,0,0,0,0,0,0,0,1
West Bengal,Nadia,2004,0,0,0,0,0,0,0,0,0,0
West Bengal,Paschim Midnapur,2004,0,0,0,0,0,0,0,0,0,0
West Bengal,Purab Midnapur,2004,0,0,0,0,0,0,0,0,0,0
West Bengal,Purulia,2004,0,0,0,0,0,0,0,0,0,0
West Bengal,Sealdah G.R.P.,2004,0,0,0,0,0,0,0,0,0,0
West Bengal,Siliguri G.R.P.,2004,0,0,0,0,0,0,0,0,0,0
West Bengal,Uttar Dinajpur,2004,0,0,0,0,0,0,0,0,0,0
West Bengal,Total,2004,0,2,0,0,0,0,0,0,4,3
A & N Islands,Andaman,2004,0,0,0,0,0,0,0,0,0,0
A & N Islands,Nicobar,2004,0,0,0,0,0,0,0,0,0,1
A & N Islands,Total,2004,0,0,0,0,0,0,0,0,0,1
Chandigarh,Chandigarh,2004,0,0,0,0,0,0,0,0,0,0
Chandigarh,Total,2004,0,0,0,0,0,0,0,0,0,0
D & N Haveli,D And N Haveli,2004,1,1,0,0,0,0,0,0,0,2
D & N Haveli,Total,2004,1,1,0,0,0,0,0,0,0,2
Daman & Diu,Daman,2004,0,1,0,0,0,0,0,0,0,0
Daman & Diu,Diu,2004,0,0,0,0,0,0,0,0,0,0
Daman & Diu,Total,2004,0,1,0,0,0,0,0,0,0,0
Delhi,Central,2004,0,0,0,0,0,0,0,0,0,0
Delhi,East,2004,0,0,0,0,0,0,0,0,0,0
Delhi,Grp(Rly),2004,0,0,0,0,0,0,0,0,0,0
Delhi,Igi Airport,2004,0,0,0,0,0,0,0,0,0,0
Delhi,New Delhi,2004,0,0,0,0,0,0,0,0,0,0
Delhi,North,2004,0,0,0,0,0,0,0,0,0,0
Delhi,North-East,2004,0,0,0,0,0,0,0,0,0,0
Delhi,North-West,2004,0,0,0,0,0,0,0,0,0,0
Delhi,South,2004,0,0,0,0,0,0,0,0,0,0
Delhi,South-West,2004,0,0,0,0,0,0,0,0,0,0
Delhi,Stf,2004,0,0,0,0,0,0,0,0,0,0
Delhi,West,2004,0,0,0,0,0,0,0,0,0,0
Delhi,Total,2004,0,0,0,0,0,0,0,0,0,0
Lakshadweep,Lakshadweep,2004,0,0,0,0,0,0,0,0,0,0
Lakshadweep,Total,2004,0,0,0,0,0,0,0,0,0,0
Puducherry,Pondicherry,2004,0,0,0,0,0,0,0,0,0,0
Puducherry,Total,2004,0,0,0,0,0,0,0,0,0,0
Andhra Pradesh,Adilabad,2005,0,3,0,0,0,0,0,0,0,9
Andhra Pradesh,Anantapur,2005,0,1,0,0,0,0,4,0,14,0
Andhra Pradesh,Chittoor,2005,0,0,0,0,0,0,0,0,0,0
Andhra Pradesh,Cuddapah,2005,0,0,0,0,0,0,1,0,2,5
Andhra Pradesh,Cyberabad,2005,3,1,1,0,0,0,5,0,7,4
Andhra Pradesh,East Godavari,2005,0,0,0,0,0,0,2,0,6,5
Andhra Pradesh,Guntakal Rly.,2005,0,0,0,0,0,0,0,0,0,0
Andhra Pradesh,Guntur,2005,1,2,0,0,0,0,4,0,2,8
Andhra Pradesh,Hyderabad City,2005,0,5,0,0,0,0,0,0,3,0
Andhra Pradesh,Karimnagar,2005,0,5,0,0,0,0,2,0,12,21
Andhra Pradesh,Khammam,2005,0,3,0,0,0,0,5,0,11,13
Andhra Pradesh,Krishna,2005,0,1,0,0,1,1,1,0,2,9
Andhra Pradesh,Kurnool,2005,0,3,0,0,0,0,6,0,4,3
Andhra Pradesh,Mahaboobnagar,2005,5,1,1,0,0,0,8,0,2,23
Andhra Pradesh,Medak,2005,0,1,0,0,0,0,2,0,11,8
Andhra Pradesh,Nalgonda,2005,1,2,0,0,0,0,5,0,41,33
Andhra Pradesh,Nellore,2005,0,0,0,0,0,0,7,0,34,21
Andhra Pradesh,Nizamabad,2005,0,1,0,0,0,0,3,0,5,8
Andhra Pradesh,Prakasham,2005,0,0,0,0,0,0,4,0,3,4
Andhra Pradesh,Ranga Reddy,2005,0,0,0,0,0,0,0,0,1,0
Andhra Pradesh,Secunderabad Rly.,2005,0,0,0,0,0,0,0,0,0,0
Andhra Pradesh,Srikakulam,2005,0,1,0,0,0,0,0,0,3,0
Andhra Pradesh,Vijayawada,2005,0,0,0,0,0,0,1,0,0,3
Andhra Pradesh,Vijayawada Rly.,2005,0,0,0,0,0,0,0,0,0,0
Andhra Pradesh,Visakha Rural,2005,0,0,0,0,0,0,0,0,3,3
Andhra Pradesh,Visakhapatnam,2005,0,1,0,0,0,0,0,0,1,0
Andhra Pradesh,Vizianagaram,2005,0,0,0,0,0,0,0,0,4,0
Andhra Pradesh,Warangal,2005,1,1,0,0,0,0,6,0,15,12
Andhra Pradesh,West Godavari,2005,1,2,0,0,0,0,4,0,10,7
Andhra Pradesh,Total,2005,12,34,2,0,1,1,70,0,196,199
Arunachal Pradesh,Changlang,2005,0,0,1,0,0,0,2,0,0,0
Arunachal Pradesh,Dibang Valley,2005,0,0,0,0,0,0,1,0,0,1
Arunachal Pradesh,K/Kumey,2005,0,0,0,0,0,0,3,0,0,3
Arunachal Pradesh,Kameng East,2005,0,0,0,0,1,0,4,0,0,2
Arunachal Pradesh,Kameng West,2005,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,Lohit,2005,0,0,0,0,0,0,0,0,0,1
Arunachal Pradesh,Papum Pare,2005,1,0,0,1,1,0,9,0,0,4
Arunachal Pradesh,Siang East,2005,0,3,0,0,0,0,2,0,0,3
Arunachal Pradesh,Siang Upper,2005,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,Siang West,2005,0,0,0,0,0,0,3,0,0,5
Arunachal Pradesh,Subansiri Lower,2005,0,0,0,0,0,0,1,0,0,1
Arunachal Pradesh,Subansiri Upper,2005,0,0,0,0,0,0,0,0,0,1
Arunachal Pradesh,Tawang,2005,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,Tirap,2005,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,Upper Dibang Valley,2005,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,Total,2005,1,3,1,1,2,0,25,0,0,21
Assam,Barpeta,2005,0,0,0,0,0,0,0,0,0,0
Assam,Baska,2005,0,0,0,0,0,0,0,0,0,0
Assam,Bongaigaon,2005,0,0,0,0,0,0,7,0,0,0
Assam,C.I.D.,2005,0,0,0,0,0,0,0,0,0,0
Assam,Cachar,2005,0,0,0,0,0,0,0,0,0,0
Assam,Chirang,2005,0,0,0,0,0,0,0,0,0,0
Assam,Darrang,2005,0,0,0,0,0,0,0,0,0,0
Assam,Dhemaji,2005,5,8,6,0,4,2,27,0,0,20
Assam,Dhubri,2005,0,0,0,0,0,0,0,0,0,0
Assam,Dibrugarh,2005,6,4,0,1,3,0,7,0,0,23
Assam,G.R.P.,2005,0,0,0,0,0,0,0,0,0,0
Assam,Goalpara,2005,0,0,0,0,0,0,0,0,0,0
Assam,Golaghat,2005,1,0,0,0,0,0,0,0,0,0
Assam,Guwahati City,2005,0,0,0,0,0,0,0,0,0,0
Assam,Hailakandi,2005,0,0,0,0,0,0,0,0,0,0
Assam,Jorhat,2005,0,0,0,0,0,0,0,0,0,0
Assam,Kamrup,2005,0,0,0,0,0,0,0,0,0,0
Assam,Karbi Anglong,2005,0,0,0,0,0,0,0,0,0,0
Assam,Karimganj,2005,0,0,0,0,0,0,0,0,0,0
Assam,Kokrajhar,2005,3,3,4,0,2,0,5,0,0,0
Assam,Lakhimpur,2005,0,0,0,0,0,0,0,0,0,0
Assam,Morigaon,2005,0,0,0,0,0,0,0,0,0,0
Assam,N.C.Hills,2005,4,0,1,0,0,2,5,0,0,11
Assam,Nagaon,2005,0,1,2,0,0,1,7,0,0,5
Assam,Nalbari,2005,0,0,0,0,0,0,0,0,0,0
Assam,R.P.O.,2005,0,0,0,0,0,0,0,0,0,0
Assam,Sibsagar,2005,0,0,0,0,0,0,0,0,0,0
Assam,Sonitpur,2005,2,3,8,3,5,0,5,0,0,8
Assam,Tinsukia,2005,0,0,0,0,0,0,0,0,0,0
Assam,Udalguri,2005,2,0,0,0,0,0,0,0,0,0
Assam,Total,2005,23,19,21,4,14,5,63,0,0,67
Bihar,Araria,2005,0,0,0,0,0,0,2,0,3,0
Bihar,Arwal,2005,0,0,0,0,0,0,0,0,0,0
Bihar,Aurangabad,2005,0,0,0,0,0,0,0,0,0,0
Bihar,Bagaha,2005,0,0,0,0,0,0,0,0,0,0
Bihar,Banka,2005,0,0,0,0,0,0,0,0,2,2
Bihar,Begusarai,2005,0,0,0,0,0,0,0,0,2,0
Bihar,Bettiah,2005,0,0,0,0,0,0,0,0,30,0
